restaurante,690207198660665344,-46.32482322,-23.52422937
restaurante,690205018197266432,-46.63660245,-23.5469937
restaurante,690203296288628737,-46.60487655,-23.51758529
restaurante,690201547758772224,-46.68337309,-23.5835426
restaurante,690199269723279362,-46.62180864,-23.49932425
restaurante,690195327975038976,-46.674047,-23.582674
restaurante,690195015541350400,-46.65078317,-23.5977762
restaurante,690192945954308096,-46.64399628,-23.54893261
restaurante,690192639661072384,-46.66295081,-23.59852768
restaurante,690191896988229632,-46.65183842,-23.53211553
restaurante,690191803107123201,-46.67552543,-23.5560849
restaurante,690191678892802049,-46.69223785,-23.60733406
restaurante,690191211198595073,-46.3431399,-23.52192009
restaurante,690190664403918848,-46.63696057,-23.59614084
restaurante,690190333116813312,-46.64989705,-23.5682792
restaurante,690189344989147136,-46.63918003,-23.51670046
restaurante,690188883892510720,-46.85173305,-23.49633275
restaurante,690185374354784257,-46.65445979,-23.55677116
restaurante,690184646815043585,-46.68412814,-23.58012444
restaurante,690184187807207424,-46.64189913,-23.54219722
restaurante,690182150734372864,-46.6922989,-23.6073399
restaurante,690181338641666048,-46.69223785,-23.60733406
restaurante,690180807030411264,-46.71071276,-23.63191338
restaurante,690178773040418816,-46.69113708,-23.6010834
restaurante,690177740310495232,-46.76904163,-23.66287531
restaurante,690175319727292419,-46.68416757,-23.58535165
restaurante,690172335400296448,-46.70989752,-23.63217453
restaurante,690171947322327041,-46.65452578,-23.53435669
restaurante,690171093135577088,-46.64886955,-23.53219618
restaurante,690153968991870977,-46.6368192,-23.59679953
restaurante,690109155361816576,-46.638269,-23.5459643
restaurante,690093854876418048,-46.72150612,-23.56005339
restaurante,690020178743132160,-46.6333237,-23.55986504
restaurante,689984676530888707,-46.6972351,-23.5600052
restaurante,689983113599021056,-46.6972351,-23.5600052
restaurante,689982667002122242,-46.6972351,-23.5600052
restaurante,689979703701172224,-46.68585,-23.56616
restaurante,689965258241347586,-46.66650934,-23.58184496
restaurante,689964915801604096,-46.60553435,-23.58488631
restaurante,689963432343396352,-46.63790771,-23.54046819
restaurante,689957923502559232,-46.6845085,-23.5638026
restaurante,689956074384969729,-46.6333,-23.55
restaurante,689945792065466368,-46.64099432,-23.57660397
restaurante,689945680970915840,-46.64099432,-23.57660397
restaurante,689941808198086657,-46.56247032,-23.68817374
restaurante,689937377138216962,-46.65957922,-23.5698759
restaurante,689937346494644225,-46.65957922,-23.5698759
restaurante,689936636600303616,-46.63395432,-23.55876239
restaurante,689922642267226112,-46.63532674,-23.54764167
restaurante,689919314338693120,-46.68567181,-23.56638665
restaurante,689917027079868416,-46.62733932,-23.5321875
restaurante,689909236759973889,-46.72258269,-23.64622754
restaurante,689899166353461248,-46.88028666,-23.59979647
restaurante,689889751621570561,-46.638269,-23.5459643
restaurante,689880997450649605,-46.6642609,-23.5654697
restaurante,689859521062240257,-46.62925211,-23.54156277
restaurante,689848151860219908,-46.68567181,-23.56638665
restaurante,689845775984115717,-46.62438547,-23.56448185
restaurante,689845639719559173,-46.6957019,-23.5179557
restaurante,689842173773225988,-46.65819796,-23.57468064
restaurante,689839210266763264,-46.65909837,-23.57729987
restaurante,689837047411019776,-46.5269784,-23.64505146
restaurante,689834890682990592,-46.63660245,-23.5469937
restaurante,689834343125094402,-46.54669666,-23.79520102
restaurante,689833621541167104,-46.59267676,-23.58199052
restaurante,689831080812150784,-46.70572965,-23.52006914
restaurante,689830661931323392,-46.69051121,-23.59113529
restaurante,689829646037217280,-46.633813,-23.546411
restaurante,689829553888358400,-46.69319384,-23.60760524
restaurante,689828757776027648,-46.57170727,-23.62202272
restaurante,689828449951817729,-46.3431399,-23.52192009
restaurante,689827024572129281,-46.6419957,-23.5650701
restaurante,689826893533548545,-46.56970257,-23.7074723
restaurante,689826171299729410,-46.6431808,-23.5929241
restaurante,689826129507684352,-46.71112061,-23.63445977
restaurante,689820420166565888,-46.53396096,-23.65019326
restaurante,689819241223196672,-46.85173305,-23.49633275
restaurante,689818946870980608,-46.65538841,-23.5565493
restaurante,689817480722669568,-46.584913,-23.63972
restaurante,689817191735238656,-46.68168068,-23.58271012
restaurante,689815171011768322,-46.68023229,-23.5616859
restaurante,689814466754514944,-46.69318912,-23.61159081
restaurante,689812295736696834,-46.70946222,-23.63411849
restaurante,689806124548157441,-46.62174904,-23.50000356
restaurante,689803166905425920,-46.63276307,-23.54419859
restaurante,689774757869318144,-46.6333,-23.55
restaurante,689640585855037440,-46.52909366,-23.65528572
restaurante,689629503379800068,-46.6550903,-23.5705395
restaurante,689626158569160704,-46.65806171,-23.55640051
restaurante,689621409027461120,-46.55319937,-23.53624354
restaurante,689615475928469504,-46.18821944,-23.52051949
restaurante,689610501081341952,-46.6689796,-23.5596809
restaurante,689603757156347904,-46.65362074,-23.55409872
restaurante,689603697177800705,-46.6516418,-23.5673294
restaurante,689599604094926848,-46.6673584,-23.5632095
restaurante,689599218017800194,-46.6192557,-23.4884997
comida,690195008012554240,-46.8931797,-23.5416617
comida,690193524843757568,-46.70647992,-23.63057582
comida,689973948755374080,-46.32113919,-23.39570343
comida,689971857425108992,-46.7348883,-23.6587366
comida,689958918555078657,-46.7927787,-23.4960881
comida,689952540079824897,-46.67872629,-23.53639772
comida,689949269474803714,-46.65035918,-23.56303567
comida,689946062623211521,-46.8096193,-23.77744563
comida,689945369036341248,-46.8096193,-23.77744563
comida,689863945646026752,-46.62943315,-23.54180565
comida,689853440957235200,-46.6264382,-23.5983566
comida,689842469060616192,-46.63817631,-23.54237264
comida,689836913356869632,-46.53325787,-23.51449567
comida,689828802650763264,-46.59767685,-23.61222705
comida,689827660541784064,-46.68974079,-23.59456062
comida,689827015487266816,-46.7927782,-23.4960869
comida,689809154358263808,-46.8568576,-23.5006324
comida,689788163766689793,-46.68541009,-23.58720798
comida,689774649236951040,-46.6987148,-23.7302536
comida,689668943561277440,-46.6280512,-23.6930223
comida,689608316272541696,-46.52107574,-23.59934055
comida,689600721235353600,-46.63893716,-23.59958253
comida,689599940373430272,-46.7631648,-23.514209
comida,689557816013500416,-46.9090066,-23.53191955
comida,689510189804961793,-46.6534,-23.52994
comida,689498469568876546,-46.74068038,-23.61644364
comida,689484359552790528,-46.6333,-23.55
comida,689478560721952770,-46.59177286,-23.5698837
comida,689475252942958593,-46.7000844,-23.5509315
comida,689475175168000000,-46.700075,-23.5509153
comida,689458139691810816,-46.6163442,-23.4464566
comida,689407608436817920,-46.4804066,-23.4123596
comida,689268114287013888,-46.5592613,-23.6866207
comida,689169129820008448,-46.6333,-23.55
comida,689143629906972672,-46.63449021,-23.5454949
comida,689108631825072128,-46.6405792,-23.5402603
comida,689103793997369344,-46.58706049,-23.50758512
comida,689076470279442433,-46.8524987,-23.4971542
comida,689074809771311104,-46.8564228,-23.5004196
comida,688920166676197376,-46.5189095,-23.5087109
comida,688884130747121664,-46.6798897,-23.5368996
comida,688868195076300800,-46.8822612,-23.58550765
comida,688864428427726848,-46.5683,-23.616484
comida,688855333251477504,-46.4007192,-23.7502252
comida,688854274965540864,-46.642601,-23.5404797
comida,688840958285361152,-46.65820062,-23.55615887
comida,688829921402179584,-46.6966053,-23.572997
comida,688828892862369793,-46.6571007,-23.5554199
comida,688809529950142464,-46.5333,-23.6572
comida,688780141628157957,-46.6430969,-23.5402012
comida,688780014268076036,-46.6430969,-23.5402012
comida,688774982265126914,-46.62937812,-23.54178051
comida,688756774497832964,-46.6616787,-23.5656576
comida,688756417247969280,-46.456913,-23.6768255
comida,688755373042315264,-46.6549988,-23.5532093
comida,688738833840537600,-46.6396529,-23.5711451
comida,688738056870965248,-46.707185,-23.735
comida,688736009606004736,-46.3649304,-23.4234693
comida,688550735768875008,-46.65635437,-23.5744614
comida,688547480003330048,-46.6868706,-23.5959988
comida,688529819219304448,-46.6550903,-23.5705395
comida,688528509057286148,-46.4673119,-23.7630405
comida,688520778564939776,-46.66490511,-23.60264357
comida,688511786971189248,-46.69820224,-23.50091093
comida,688511514509180928,-46.6362991,-23.6114502
comida,688503429099053056,-46.6362991,-23.6114502
comida,688494904251645953,-46.4821435,-23.5256224
comida,688492897721815040,-46.9167,-23.45
comida,688484961956007937,-46.5592613,-23.6866207
comida,688472083588866048,-46.5066452,-23.6639957
comida,688454087915008000,-46.6333,-23.55
comida,688425778158170117,-46.6534,-23.52994
comida,688411478278410240,-46.64359098,-23.54213293
comida,688408455036686339,-46.68921263,-23.57354404
comida,688405631770886144,-46.65294134,-23.5639102
comida,688395913904148480,-46.63817631,-23.54237264
comida,688390305398296576,-46.3649988,-23.423669
comida,688383501561909249,-46.69130663,-23.62077514
comida,688369477763903488,-46.365119,-23.4235487
comida,688368668464525312,-46.69299099,-23.63074744
comida,688367445204164608,-46.41127643,-23.50761143
comida,688357497418076160,-46.63564023,-23.55515547
comida,688298020450914308,-46.688294,-23.6165435
comida,688240703600607232,-46.6858482,-23.5661602
comida,688237630169849857,-46.63612112,-23.55333984
comida,688194481942708224,-46.3548813,-23.5315475
comida,688188257138421761,-46.53999239,-23.48036372
comida,688168228317605889,-46.6571007,-23.5554199
comida,688162052087533568,-46.61646654,-23.44645653
comida,688161085271052288,-46.61660476,-23.446454
comida,688160882438705152,-46.18854264,-23.51311506
comida,688152098630799360,-46.6333,-23.55
comida,688131444212813825,-46.68429137,-23.5924013
comida,688121117735665666,-46.66486891,-23.60976472
comida,688063447301517313,-46.6638184,-23.6150703
comida,688010278974435330,-46.67430018,-23.58690629
pizza,690188770994429952,-46.62395954,-23.52194902
pizza,690134708366249984,-46.70295518,-23.64429608
pizza,689962397025603585,-46.51000807,-23.54856396
pizza,689957845509480448,-46.66458093,-23.60501393
pizza,689957239688450048,-46.6724512,-23.51301149
pizza,689956059054759940,-46.47695848,-23.42381497
pizza,689942383891390464,-46.69610709,-23.57276462
pizza,689940980229873664,-46.55960265,-23.57464534
pizza,689936810810585088,-46.53311011,-23.65325278
pizza,689919687883395077,-46.67254595,-23.51328308
pizza,689918719393435648,-46.65925741,-23.54295992
pizza,689900193878274049,-46.5510288,-23.697693
pizza,689881148114214912,-46.6840134,-23.5914803
pizza,689830998993833984,-46.650631,-23.5664711
pizza,689618407977787392,-46.77960074,-23.53966288
pizza,689615475928469504,-46.18821944,-23.52051949
pizza,689600954220593157,-46.71459675,-23.70336201
pizza,689587397466669056,-46.68642477,-23.59582658
pizza,689584701888188416,-46.5164604,-23.6841297
pizza,689582618610786304,-46.5611388,-23.53078601
pizza,689578267741962240,-46.4137343,-23.4464851
pizza,689562249757880320,-46.73134416,-23.53275377
pizza,689544579662680064,-46.72034926,-23.58858345
pizza,689540632239472640,-46.48100744,-23.42643026
pizza,689504480677593088,-46.57696881,-23.54166428
pizza,689484951050395648,-46.63718037,-23.59852342
pizza,689476009792417793,-46.5439415,-23.711092
pizza,689450486060085248,-46.47695848,-23.42381497
pizza,689264674249003008,-46.80022882,-23.56447123
pizza,689263535780696064,-46.62530137,-23.63225732
pizza,689241166391316480,-46.69733244,-23.59901404
pizza,689229363980709892,-46.88328402,-23.613534
pizza,689215218992476160,-46.65482746,-23.57044569
pizza,689205971676229641,-46.64358155,-23.61560838
pizza,689134256296202241,-46.76549435,-23.53873047
pizza,689082577962037248,-46.64410774,-23.57337093
pizza,689064490286055424,-46.6333,-23.55
pizza,689063375494459392,-46.62073046,-23.58658805
pizza,688910608280989696,-46.68225789,-23.59962794
pizza,688899854530179072,-46.67223393,-23.58602746
pizza,688899152319754240,-46.6897352,-23.507185
pizza,688894650866880512,-46.57451303,-23.66223456
pizza,688890837552349184,-46.5365601,-23.6537895
pizza,688886455406596096,-46.65831327,-23.55645391
pizza,688882693409517568,-46.67280214,-23.59989914
pizza,688878350224486400,-46.65246069,-23.56633748
pizza,688877467604520962,-46.88328402,-23.613534
pizza,688875333106462720,-46.57453724,-23.66228877
pizza,688870283055357952,-46.588723,-23.685356
pizza,688867747166552065,-46.62692944,-23.57185068
pizza,688862991454982144,-46.6854,-23.6399506
pizza,688851995470487556,-46.85357809,-23.49859309
pizza,688851915665453062,-46.5333,-23.6572
pizza,688851315691286529,-46.6553192,-23.6073074
pizza,688849690603950080,-46.6553192,-23.6073074
pizza,688848028086722560,-46.6889305,-23.5541191
pizza,688847279655120899,-46.67389154,-23.61704177
pizza,688835351436201984,-46.6901711,-23.6431518
pizza,688830755930124288,-46.66128358,-23.55912728
pizza,688828883647524868,-46.8645515,-23.4446697
pizza,688822572398542850,-46.6270139,-23.61987266
pizza,688807082305433600,-46.577184,-23.7352614
pizza,688777747339067392,-46.70816309,-23.50579476
pizza,688695492197363712,-46.88149152,-23.5852333
pizza,688666188868636672,-46.7917419,-23.73128
pizza,688609774506786816,-46.3761125,-23.5074592
pizza,688594238364381184,-46.67488,-23.54028
pizza,688569525055275008,-46.53862,-23.6507
pizza,688558348380323840,-46.7145805,-23.7033195
pizza,688548835661115392,-46.61849199,-23.58529011
pizza,688541984697503746,-46.65831327,-23.55645391
pizza,688541784473993216,-46.7145805,-23.7033195
pizza,688537550970048513,-46.53862,-23.6507
pizza,688532810223718400,-46.5648088,-23.55188444
pizza,688528352446054400,-46.7145805,-23.7033195
pizza,688524790571880448,-46.3209169,-23.4593488
pizza,688524334697189377,-46.42537009,-23.49998799
pizza,688521308515250176,-46.6333,-23.55
pizza,688519243445485570,-46.65824172,-23.68163101
pizza,688517404234772486,-46.6575137,-23.6503199
pizza,688517352594509824,-46.49607127,-23.58351064
pizza,688516396372881409,-46.6769197,-23.7497489
pizza,688511229808119808,-46.77076209,-23.54229443
pizza,688508513601982465,-46.6659117,-23.56744564
pizza,688508053344378881,-46.72194074,-23.32521492
pizza,688506741978451968,-46.65906537,-23.55786016
pizza,688506501535641600,-46.97142472,-23.6159242
pizza,688505437272932353,-46.97142472,-23.6159242
pizza,688505409808797696,-46.61743641,-23.51638097
pizza,688505059622031361,-46.97142472,-23.6159242
pizza,688502275438940161,-46.59683704,-23.55478199
pizza,688498414095601666,-46.68642477,-23.59582658
pizza,688492115265900545,-46.7145805,-23.7033195
mcdonalds,690206261338607617,-46.67927,-23.61686
mcdonalds,690205277371637760,-46.5836289,-23.47953033
mcdonalds,690195297125953537,-46.68807507,-23.5770463
mcdonalds,690188719765217280,-46.68110132,-23.62082143
mcdonalds,690184816671723520,-46.8369653,-23.59294
mcdonalds,690184050510794752,-46.64113104,-23.63670075
mcdonalds,690181077403570176,-46.58392074,-23.46748375
mcdonalds,690011919437139969,-46.85190815,-23.65836357
mcdonalds,689998837050654722,-46.68110132,-23.62082143
mcdonalds,689993328243445760,-46.52182639,-23.66570709
mcdonalds,689977341406253060,-46.7090847,-23.64586187
mcdonalds,689946953485045760,-46.71098647,-23.65307968
mcdonalds,689933698515484673,-46.65305614,-23.5541919
mcdonalds,689932139958243330,-46.5836289,-23.47953033
mcdonalds,689932011742629888,-46.6915673,-23.65521189
mcdonalds,689931259057938432,-46.50409698,-23.56618997
mcdonalds,689931255236919296,-46.59464836,-23.5799569
mcdonalds,689916843637735424,-46.70411119,-23.51944609
mcdonalds,689912232566771716,-46.83510159,-23.50494374
mcdonalds,689909277914435584,-46.65298439,-23.56383495
mcdonalds,689907456152043520,-46.6964221,-23.60860716
mcdonalds,689863024329539588,-46.64346457,-23.58206115
mcdonalds,689859876705673216,-46.64346457,-23.58206115
mcdonalds,689859190882439168,-46.63691998,-23.59936583
mcdonalds,689847716919255040,-46.63951932,-23.54559274
mcdonalds,689842640901242881,-46.68807507,-23.5770463
mcdonalds,689841249671602177,-46.85190815,-23.65836357
mcdonalds,689828480155000832,-46.66884899,-23.61369945
mcdonalds,689820042628739072,-46.7030296,-23.5650406
mcdonalds,689815447848378369,-46.84758769,-23.49831317
mcdonalds,689815447726866432,-46.84758769,-23.49831317
mcdonalds,689804616523976704,-46.64364696,-23.57053654
mcdonalds,689804189455798272,-46.73773213,-23.35651763
mcdonalds,689738206544289793,-46.5836289,-23.47953033
mcdonalds,689660426540331008,-46.52200742,-23.66578197
mcdonalds,689660124894334976,-46.52200742,-23.66578197
mcdonalds,689659319458078720,-46.63169771,-23.482178
mcdonalds,689641920138706944,-46.52182639,-23.66570709
mcdonalds,689637073846820864,-46.63687706,-23.5933881
mcdonalds,689623789299179520,-46.6915673,-23.65521189
mcdonalds,689597706004606976,-46.7320177,-23.61725557
mcdonalds,689597058286690305,-46.7145592,-23.69578032
mcdonalds,689595899656273921,-46.65965438,-23.55874539
mcdonalds,689581991411458049,-46.84913635,-23.49654654
mcdonalds,689578332321542145,-46.55739784,-23.6836148
mcdonalds,689564712292454403,-46.57469273,-23.66893508
mcdonalds,689555748146180096,-46.41481893,-23.49417516
mcdonalds,689543007431884801,-46.87993153,-23.5109739
mcdonalds,689532236664803328,-46.63799725,-23.5828254
mcdonalds,689520462464876544,-46.6505295,-23.56605721
mcdonalds,689515568525893633,-46.71962857,-23.4880058
mcdonalds,689490021070544896,-46.58036229,-23.40867051
mcdonalds,689488944627589120,-46.54696941,-23.52541172
mcdonalds,689488797843591172,-46.6410408,-23.5509109
mcdonalds,689472570773618689,-46.85190815,-23.65836357
mcdonalds,689471987635359744,-46.66098881,-23.55925857
mcdonalds,689466723808993280,-46.60693447,-23.52405604
mcdonalds,689463779076263936,-46.6964221,-23.60860716
mcdonalds,689463074328317952,-46.64140902,-23.54316079
mcdonalds,689459293758750721,-46.63951932,-23.54559274
mcdonalds,689451458425520128,-46.65871652,-23.54782529
mcdonalds,689334165527986176,-46.52488094,-23.66916517
mcdonalds,689267353364770817,-46.598733,-23.6588157
mcdonalds,689231612530286592,-46.5836289,-23.47953033
mcdonalds,689215813241409536,-46.576581,-23.53900588
mcdonalds,689214668947214336,-46.78165785,-23.55801855
mcdonalds,689204505997631488,-46.65965438,-23.55874539
mcdonalds,689203345286893568,-46.6333,-23.55
mcdonalds,689192656275140608,-46.50409698,-23.56618997
mcdonalds,689181694956548096,-46.50369363,-23.56596908
mcdonalds,689180386245541888,-46.55,-23.7
mcdonalds,689168117608636417,-46.6505295,-23.56605721
mcdonalds,689159443179810816,-46.93283011,-23.54536659
mcdonalds,689116391451000833,-46.60982966,-23.59890866
mcdonalds,689114373126778881,-46.68153852,-23.52578553
mcdonalds,689108823492145152,-46.87135245,-23.47030389
mcdonalds,689101937925488641,-46.54899924,-23.48840322
mcdonalds,689058467760451584,-46.65993333,-23.62609509
mcdonalds,688931591960309760,-46.45010948,-23.54061898
mcdonalds,688925311967318016,-46.57215904,-23.58310272
mcdonalds,688893060617469952,-46.68134004,-23.58940854
mcdonalds,688876890791276544,-46.55161216,-23.54063251
mcdonalds,688870542808616960,-46.5306435,-23.469677
mcdonalds,688868682831937537,-46.68153852,-23.52578553
mcdonalds,688862791927750657,-46.60304904,-23.62051179
mcdonalds,688849692210384896,-46.53388023,-23.65275994
mcdonalds,688834528798965761,-46.63691998,-23.59936583
mcdonalds,688824425718878209,-46.46016023,-23.66470846
mcdonalds,688803281599115265,-46.55976497,-23.5619404
mcdonalds,688798651263614976,-46.61747932,-23.51531848
mcdonalds,688796644037517313,-46.54929782,-23.48836195
mcdonalds,688784713490788353,-46.65737299,-23.57608326
mcdonalds,688780997991788546,-46.6505295,-23.56605721
mcdonalds,688776969115308032,-46.57572632,-23.54123453
mcdonalds,688732202478211072,-46.65965438,-23.55874539
mcdonalds,688724149469073408,-46.51838779,-23.51626291
mcdonalds,688717564705435649,-46.5836289,-23.47953033
mcdonalds,688591499739660288,-46.57113785,-23.54554615
burger king,690184694172778497,-46.77920996,-23.52997522
burger king,690178048877002756,-46.62561033,-23.49985446
burger king,689940372907237376,-46.55199091,-23.71205228
burger king,689857219622469632,-46.73885589,-23.48621943
burger king,689834203626758144,-46.65752384,-23.55551452
burger king,689440857188007937,-46.56249385,-23.61614207
burger king,689200768373657600,-46.65728,-23.555526
burger king,689181249101930496,-46.6490677,-23.54652862
burger king,688873960210059266,-46.6811933,-23.52569878
burger king,688829504324763648,-46.53150637,-23.47325329
burger king,688800385713221636,-46.65728,-23.555526
burger king,688373031065006080,-46.6733589,-23.5982857
burger king,688134439675641860,-46.65822744,-23.55649325
burger king,688061272412131328,-46.7290496,-23.64606235
burger king,687781668422311937,-46.68290202,-23.5852262
burger king,687781168046063617,-46.68290202,-23.5852262
burger king,687767773053874180,-46.68290202,-23.5852262
burger king,687748216339562496,-46.68290202,-23.5852262
burger king,687645581410459648,-46.659054,-23.557969
burger king,687430528958619648,-46.57686392,-23.64668577
subway,690199485213974528,-46.63600872,-23.56518309
subway,690194121617772546,-46.63563533,-23.5350086
subway,690191344380289025,-46.63563533,-23.5350086
subway,690160773557948416,-46.58313187,-23.58466171
subway,689968864319442945,-46.64155511,-23.48498237
subway,689913578141392896,-46.63584,-23.54569
subway,689879297616678912,-46.58896256,-23.48525429
subway,689814122234392577,-46.53139114,-23.60158774
subway,689674373653868545,-46.6322997,-23.55048915
subway,689578782320013312,-47.13679546,-23.53341612
subway,689570241756688387,-46.18273,-23.521207
subway,689536767687393280,-46.69147672,-23.6561945
subway,689486096867201025,-46.83480263,-23.50473254
subway,689485095770669056,-46.7825409,-23.5081943
subway,689477482106523648,-46.551424,-23.54073289
subway,689456095379652608,-46.57494978,-23.6757161
subway,689398317403365376,-46.6088359,-23.4862982
subway,689255399975813120,-46.66202094,-23.55976595
subway,689194822234714112,-46.41580876,-23.49397523
subway,689153190336548864,-46.63995757,-23.5387246
subway,689123409687478272,-46.64960938,-23.55902666
subway,689120095348600832,-46.83681965,-23.50166285
subway,688895677070491649,-46.6868706,-23.5959988
subway,688854751195361280,-46.53610529,-23.45006536
subway,688776534841274368,-46.64643773,-23.54805027
subway,688711938344398849,-46.1493,-23.506483
subway,688473658352910336,-46.62991642,-23.50232666
subway,688159089034039297,-46.1833,-23.5167
subway,688132652386238464,-46.78969702,-23.53367196
subway,688131583719522305,-46.78912354,-23.53333473
subway,688115403147489280,-46.60890745,-23.48736383
subway,688024748123680768,-46.49431687,-23.54311382
subway,688024059414732800,-46.87512101,-23.5103846
subway,687971774970073089,-46.63489666,-23.54707332
subway,687800565217275905,-46.6496991,-23.568534
subway,687769217580437504,-46.54739857,-23.52554944
subway,687759798776020993,-46.6333,-23.55
subway,687726544861704192,-46.6525036,-23.55397344
subway,687692497015947264,-46.6333,-23.55
subway,687594255158661120,-46.5564169,-23.4472965
subway,687423737227046912,-46.623541,-23.516292
subway,687408531662843906,-46.59508288,-23.32095193
subway,687406721657139201,-46.74799944,-23.50295166
subway,687363795384201216,-46.68701903,-23.626033
subway,687281703832936448,-46.7246785,-23.58596834
subway,687280592711499776,-46.6724956,-23.5859216
subway,687280361278181376,-46.6333,-23.55
subway,687254852548849664,-46.59358418,-23.5818711
subway,687201877562376193,-46.53154399,-23.47305972
subway,687111065302364160,-46.71482798,-23.56944181
subway,687037588004319232,-46.77191898,-23.63217069
subway,687036987484721152,-46.56403049,-23.53818929
subway,686994937892745216,-46.74435702,-23.35235094
subway,686964992021782528,-46.83480263,-23.50473254
subway,686880417681674240,-46.57033879,-23.61019686
subway,686860073868636160,-46.38226424,-23.48654297
